Time(s),Ax(m/s²),Ay(m/s²),Az(m/s²),Wx(rad/s),Wy(rad/s),Wz(rad/s),X(m),Y(m),Z(m)
5.53,0.4650411807878754,0.26764806523600315,9.8,0.037528138865766794,0.004247784453708362,0.015,3.458323542969865,1.7561266885142233,150.6603000000008
5.54,0.46524303715419746,0.26791250457804267,9.8,0.037558743309382144,0.004253533794105343,0.015,3.4750839305794865,1.7649044544453418,151.2042000000008
5.55,0.4654437697137235,0.2681764155699244,9.8,0.03758930099294321,0.004259277388035641,0.015,3.4918908625660787,1.7737090380180174,151.74908000000084
5.5600000000000005,0.46564338424225643,0.2684397992672926,9.8,0.037619812059119954,0.0042650152412428465,0.015,3.508744358891096,1.78254046557062,152.29494000000085
5.57,0.46584188649146396,0.2687026567236825,9.8,0.037650276649930384,0.0042707473594648165,0.015,3.5256444394047617,1.7913987633888948,152.84178000000085
5.58,0.46603928218891316,0.26896498899052423,9.8,0.03768069490674452,0.004276473748433668,0.015,3.5425911238466465,1.8002839577060687,153.38960000000085
5.59,0.4662355770381063,0.26922679711714714,9.8,0.037711066970288316,0.004282194413875791,0.015,3.559584431846235,1.809196074702954,153.93840000000088
5.6000000000000005,0.4664307767185175,0.26948808215078424,9.8,0.037741392980647596,0.004287909361511851,0.015,3.5766243829234954,1.8181351405080546,154.48818000000088
5.61,0.4666248868856298,0.2697488451365759,9.8,0.0377716730772719,0.004293618597056798,0.015,3.5937109964894445,1.827101181197669,155.0389400000009
5.62,0.46681791317097376,0.27000908711757443,9.8,0.03780190739897834,0.004299322126219866,0.015,3.6108442918467105,1.836094222795995,155.5906800000009
5.63,0.4670098611821661,0.2702688091347481,9.8,0.03783209608395542,0.004305019954704585,0.015,3.6280242881900944,1.8451142912752345,156.14340000000092
5.64,0.4672007365029498,0.2705280122269853,9.8,0.03786223926976685,0.004310712088208783,0.015,3.645251004607129,1.8541614125556967,156.69710000000092
5.65,0.46739054469323443,0.27078669743109884,9.8,0.03789233709335526,0.004316398532424596,0.015,3.662524460078633,1.863235612505902,157.25178000000093
5.66,0.46757929128913756,0.2710448657818298,9.8,0.03792238969104596,0.004322079293038468,0.015,3.679844673479266,1.8723369169426856,157.80744000000092
5.67,0.4677669818030268,0.271302518311852,9.8,0.03795239719855065,0.0043277543757311585,0.015,3.697211663578079,1.8814653516313002,158.36408000000094
5.68,0.4679536217235628,0.27155965605177573,9.8,0.037982359750971084,0.004333423786177753,0.015,3.714625449039064,1.8906209422855198,158.92170000000095
5.69,0.4681392165157426,0.2718162800301525,9.8,0.03801227748280274,0.004339087530047663,0.015,3.7320860484217016,1.8998037145677427,159.48030000000097
5.7,0.46832377162094363,0.2720723912734785,9.8,0.03804215052793841,0.004344745613004629,0.015,3.7495934801815003,1.909013694089093,160.03988000000095
5.71,0.46850729245696926,0.27232799080619896,9.8,0.03807197901967181,0.004350398040706738,0.015,3.767147762670545,1.9182509064095237,160.60044000000096
5.72,0.46868978441809395,0.27258307965071243,9.8,0.038101763090701166,0.004356044818806416,0.015,3.7847489141380315,1.9275153770379196,161.16198000000097
5.73,0.4688712528751096,0.2728376588273746,9.8,0.03813150287313273,0.004361685952950444,0.015,3.802396952730806,1.9368071314321984,161.72450000000097
5.74,0.4690517031753728,0.27309172935450254,9.8,0.03816119849848431,0.004367321448779954,0.015,3.820091896493898,1.9461261949994124,162.28800000000098
5.75,0.469231140642852,0.2733452922483787,9.8,0.03819085009768877,0.004372951311930443,0.015,3.8378337633710538,1.9554725930958514,162.85248000000098
5.76,0.4694095705781761,0.273598348523255,9.8,0.03822045780109745,0.004378575548031775,0.015,3.8556225712052674,1.9648463510271428,163.41794000000098
5.7700000000000005,0.46958699825868316,0.27385089919135686,9.8,0.03825002173848367,0.004384194162708188,0.015,3.873458337739307,1.974247494048353,163.984380000001
5.78,0.4697634289384699,0.27410294526288725,9.8,0.038279542039046086,0.004389807161578295,0.015,3.8913410806162405,1.9836760473640898,164.55180000000104
5.79,0.4699388678484418,0.27435448774603083,9.8,0.03830901883141209,0.004395414550255096,0.015,3.909270817379959,1.993132036128601,165.12020000000103
5.8,0.47011332019636376,0.2746055276469579,9.8,0.03833845224364122,0.0044010163343459795,0.015,3.9272475654756964,2.002615485445877,165.68958000000106
5.8100000000000005,0.47028679116691136,0.27485606596982837,9.8,0.03836784240322842,0.0044066125194527316,0.015,3.9452713422505514,2.01212642036975,166.25994000000105
5.82,0.4704592859217226,0.27510610371679584,9.8,0.03839718943710742,0.004412203111171538,0.015,3.963342164953998,2.0216648659039946,166.83128000000107
5.83,0.47063080959945036,0.2753556418880116,9.8,0.03842649347165398,0.004417788115092988,0.015,3.981460050738405,2.031230847002428,167.40360000000106
5.84,0.4708013673158153,0.2756046814816288,9.8,0.03845575463268918,0.004423367536802087,0.015,3.999625016659543,2.0408243885690096,167.97690000000108
5.8500000000000005,0.47097096416365924,0.275853223493806,9.8,0.03848497304548268,0.004428941381878262,0.015,4.017837079677098,2.05044551545794,168.55118000000107
5.86,0.4711396052129993,0.27610126891871173,9.8,0.03851414883475588,0.0044345096558953525,0.015,4.036096256655173,2.060094252473763,169.1264400000011
5.87,0.4713072955110821,0.27634881874852785,9.8,0.038543282124685156,0.004440072364421634,0.015,4.0544025643628006,2.069770624371461,169.7026800000011
5.88,0.4714740400824391,0.27659587397345414,9.8,0.038572373038905046,0.004445629513019818,0.015,4.072756019474436,2.079474655856556,170.2799000000011
5.89,0.47163984392894165,0.2768424355817118,9.8,0.03860142170051134,0.004451181107247051,0.015,4.091156638570464,2.089206371585209,170.85810000000112
5.9,0.47180471202985746,0.27708850455954753,9.8,0.03863042823206428,0.00445672715265493,0.015,4.109604438137695,2.098965796164318,171.43728000000112
5.91,0.4719686493419065,0.27733408189123765,9.8,0.038659392755591576,0.004462267654789499,0.015,4.128099434569861,2.108752954151617,172.01744000000113
5.92,0.4721316607993184,0.27757916855909176,9.8,0.038688315392591564,0.0044678026191912615,0.015,4.146641644168106,2.118567870055771,172.59858000000114
5.93,0.47229375131388934,0.2778237655434569,9.8,0.03871719626403624,0.004473332051395182,0.015,4.165231083141483,2.12841056833648,173.18070000000114
5.94,0.47245492577504017,0.2780678738227213,9.8,0.03874603549037426,0.004478855956930694,0.015,4.183867767607437,2.1382810734045705,173.76380000000114
5.95,0.4726151890498743,0.2783114943733184,9.8,0.03877483319153402,0.004484374341321703,0.015,4.202551713592297,2.1481794096220987,174.34788000000114
5.96,0.4727745459832368,0.27855462816973076,9.8,0.03880358948692657,0.004489887210086593,0.015,4.221282937031754,2.1581056013024438,174.93294000000114
5.97,0.4729330013977729,0.27879727618449385,9.8,0.03883230449544865,0.004495394568738233,0.015,4.240061453771352,2.1680596727104073,175.51898000000114
5.98,0.47309056009398787,0.2790394393882001,9.8,0.03886097833548562,0.004500896422783986,0.015,4.258887279566959,2.1780416480623095,176.10600000000116
5.99,0.4732472268503067,0.2792811187495026,9.8,0.03888961112491438,0.0045063927777257,0.015,4.277760430085251,2.1880515515260868,176.69400000000115
6.0,0.47340300642313415,0.2795223152351192,9.8,0.038918202981106265,0.004511883639059736,0.015,4.296680920904184,2.1980894072213877,177.28298000000115
6.01,0.4735579035469158,0.27976302980983603,9.8,0.03894675402092997,0.004517369012276953,0.015,4.315648767513473,2.2081552392196695,177.87294000000114
6.0200000000000005,0.4737119229341985,0.2800032634365119,9.8,0.0389752643607544,0.004522848902862726,0.015,4.334663985315055,2.218249071544295,178.46388000000115
6.03,0.47386506927569216,0.2802430170760814,9.8,0.03900373411645147,0.004528323316296945,0.015,4.353726589623565,2.228370928170628,179.05580000000114
6.04,0.474017347240331,0.2804822916875595,9.8,0.039032163403399024,0.004533792258054024,0.015,4.372836595666799,2.2385208330261297,179.64870000000116
6.05,0.47416876147533593,0.28072108822804503,9.8,0.03906055233648355,0.004539255733602906,0.015,4.391994018586181,2.2486988099904544,180.24258000000114
6.0600000000000005,0.4743193166062767,0.2809594076527245,9.8,0.03908890103010302,0.004544713748407067,0.015,4.411198873437223,2.2589048828955445,180.83744000000115
6.07,0.4744690172371344,0.28119725091487585,9.8,0.039117209598169625,0.004550166307924521,0.015,4.430451175189988,2.269139075525726,181.43328000000113
6.08,0.474617867950365,0.2814346189658724,9.8,0.03914547815411257,0.004555613417607829,0.015,4.449750938729549,2.279401411617804,182.03010000000114
6.09,0.47476587330696196,0.2816715127551867,9.8,0.03917370681088072,0.004561055082904101,0.015,4.469098178856441,2.2896919148611574,182.62790000000118
6.1000000000000005,0.4749130378465202,0.28190793323039437,9.8,0.0392018956809454,0.004566491309255003,0.015,4.488492910287117,2.300010608897834,183.22668000000118
6.11,0.4750593660873,0.28214388133717744,9.8,0.03923004487630299,0.004571922102096761,0.015,4.507935147654401,2.3103575173226445,183.8264400000012
6.12,0.47520486252629085,0.2823793580193287,9.8,0.03925815450847769,0.004577347466860169,0.015,4.527424905507939,2.3207326636832564,184.42718000000121
6.13,0.4753495316392763,0.2826143642187552,9.8,0.03928622468852409,0.004582767408970591,0.015,4.54696219831464,2.3311360714802905,185.02890000000124
6.140000000000001,0.4754933778808983,0.28284890087548215,9.8,0.039314255527029864,0.004588181933847971,0.015,4.56654704045913,2.3415677641674124,185.63160000000124
6.15,0.47563640568472215,0.2830829689276563,9.8,0.039342247134118324,0.004593591046906835,0.015,4.586179446244188,2.3520277651514268,186.23528000000127
6.16,0.4757786194633021,0.2833165693115503,9.8,0.03937019961945109,0.004598994753556295,0.015,4.605859429891192,2.3625160977923723,186.83994000000126
6.17,0.47592002360824626,0.28354970296156595,9.8,0.03939811309223058,0.004604393059200057,0.015,4.625587005540557,2.373032785403614,187.44558000000129
6.18,0.4760606224902827,0.28378237081023816,9.8,0.03942598766120266,0.00460978596923643,0.015,4.6453621872521715,2.3835778512519368,188.05220000000128
6.19,0.47620042045932504,0.28401457378823874,9.8,0.039453823434659106,0.004615173489058323,0.015,4.665184989005831,2.394151318557638,188.6598000000013
6.2,0.4763394218445388,0.2842463128243798,9.8,0.03948162052044019,0.004620555624053255,0.015,4.685055424701676,2.404753210494622,189.26838000000132
6.21,0.47647763095440765,0.28447758884561775,9.8,0.03950937902593715,0.004625932379603364,0.015,4.704973508160616,2.4153835501904903,189.87794000000133
6.22,0.47661505207679994,0.2847084027770571,9.8,0.039537099058094695,0.004631303761085405,0.015,4.724939253124764,2.426042360726637,190.48848000000132
6.23,0.47675168947903546,0.2849387555419539,9.8,0.03956478072341347,0.0046366697738707595,0.015,4.744952673257859,2.4367296651383374,191.10000000000136
6.24,0.4768875474079524,0.2851686480617194,9.8,0.039592424127952504,0.004642030423325441,0.015,4.7650137821456955,2.447445486414844,191.71250000000134
6.25,0.4770226300899744,0.285398081255924,9.8,0.03962002937733167,0.004647385714810097,0.015,4.785122593296541,2.4581898474994763,192.32598000000138
6.26,0.47715694173117795,0.2856270560423008,9.8,0.0396475965767341,0.004652735653680025,0.015,4.8052791201415594,2.468962771289713,192.94044000000136
6.2700000000000005,0.4772904865173598,0.2858555733367494,9.8,0.03967512583090856,0.0046580802452851604,0.015,4.825483376035229,2.4797642806372826,193.5558800000014
6.28,0.4774232686141045,0.28608363405333903,9.8,0.039702617244171894,0.004663419494970095,0.015,4.84573537425576,2.490594398348258,194.17230000000137
6.29,0.4775552921668525,0.28631123910431305,9.8,0.03973007092041134,0.004668753408074079,0.015,4.8660351280055085,2.501453147183144,194.7897000000014
6.3,0.47768656130096776,0.28653838940009185,9.8,0.03975748696308691,0.004674081989931029,0.015,4.886382650411387,2.51234054985697,195.4080800000014
6.3100000000000005,0.477817080121806,0.28676508584927707,9.8,0.039784865475233744,0.004679405245869524,0.015,4.906777954525278,2.523256629039381,196.0274400000014
6.32,0.477946852714783,0.28699132935865457,9.8,0.0398122065594644,0.004684723181212821,0.015,4.92722105332444,2.534201407354728,196.6477800000014
6.33,0.4780758831454427,0.2872171208331989,9.8,0.039839510317971207,0.004690035801278857,0.015,4.947711959711917,2.545174907382158,197.26910000000143
6.34,0.47820417545952604,0.2874424611760762,9.8,0.039866776852528485,0.004695343111380252,0.015,4.96825068651694,2.5561771516557057,197.89140000000143
6.3500000000000005,0.4783317336830395,0.2876673512886481,9.8,0.03989400626449491,0.004700645116824316,0.015,4.98883724649533,2.567208162664382,198.51468000000142
6.36,0.4784585618223235,0.28789179207047544,9.8,0.0399211986548157,0.0047059418229130545,0.015,5.009471652329903,2.5782679628522653,199.1389400000014
6.37,0.47858466386412174,0.2881157844193215,9.8,0.03994835412402491,0.004711233234943176,0.015,5.030153916630862,2.589356574618591,199.76418000000143
6.38,0.4787100437756497,0.28833932923115607,9.8,0.039975472772247625,0.00471651935820609,0.015,5.0508840519362,2.600474020317839,200.39040000000142
6.390000000000001,0.4788347055046641,0.28856242740015875,9.8,0.04000255469920221,0.004721800197987925,0.015,5.071662070712087,2.611620322259828,201.01760000000144
6.4,0.4789586529795317,0.28878507981872237,9.8,0.040029600004202484,0.004727075759569515,0.015,5.092487985353272,2.622795502709798,201.64578000000142
6.41,0.47908189010929875,0.289007287377457,9.8,0.040056608786159915,0.004732346048226426,0.015,5.113361808183469,2.633999583888506,202.27494000000144
6.42,0.47920442078376,0.28922905096519314,9.8,0.04008358114358578,0.0047376110692289464,0.015,5.134283551455743,2.6452325879723113,202.90508000000145
6.43,0.47932624887352865,0.2894503714689855,9.8,0.04011051717459336,0.0047428708278420975,0.015,5.1552532273529055,2.6564945370932627,203.53620000000146
6.44,0.4794473782301051,0.2896712497741163,9.8,0.040137416976900014,0.00474812532932564,0.015,5.17627084798789,2.667785453339192,204.16830000000144
6.45,0.479567812685947,0.2898916867640991,9.8,0.04016428064782937,0.004753374578934071,0.015,5.197336425404144,2.679105358753797,204.80138000000144
6.46,0.47968755605453867,0.2901116833206821,9.8,0.04019110828431339,0.004758618581916646,0.015,5.218449971576003,2.690454275336734,205.43544000000145
6.47,0.4798066121304606,0.29033124032385194,9.8,0.040217899982894524,0.0047638573435173645,0.015,5.239611498409075,2.701832225043704,206.07048000000145
6.48,0.4799249846894595,0.2905503586518368,9.8,0.040244655839727715,0.004769090868974992,0.015,5.260821017740616,2.7132392297865393,206.70650000000143
6.49,0.48004267748851753,0.29076903918111036,9.8,0.04027137595058257,0.004774319163523052,0.015,5.2820785413399065,2.724675311433292,207.34350000000146
6.5,0.48015969426592253,0.290987282786395,9.8,0.04029806041084529,0.0047795422323898395,0.015,5.303384080908622,2.736140491808324,207.98148000000148
6.51,0.48027603874133756,0.29120509034066544,9.8,0.040324709315520874,0.004784760080798425,0.015,5.324737648081213,2.74763479269239,208.62044000000148
6.5200000000000005,0.48039171461587094,0.2914224627151522,9.8,0.040351322759234975,0.0047899727139666575,0.015,5.346139254425266,2.7591582358227273,209.2603800000015
6.53,0.4805067255721459,0.29163940077934497,9.8,0.04037790083623604,0.004795180137107168,0.015,5.367588911441875,2.770710842893142,209.9013000000015
6.54,0.4806210752743707,0.2918559054009964,9.8,0.040404443640397296,0.004800382355427382,0.015,5.389086630566012,2.782292635554098,210.54320000000152
6.55,0.4807347673684083,0.2920719774461253,9.8,0.040430951265218666,0.004805579374129518,0.015,5.410632423166886,2.7939036354127977,211.18608000000154
6.5600000000000005,0.48084780548184664,0.29228761777902007,9.8,0.04045742380382883,0.004810771198410597,0.015,5.432226300548308,2.8055438640332757,211.82994000000156
6.57,0.48096019322406813,0.29250282726224225,9.8,0.040483861348987155,0.004815957833462441,0.015,5.453868273949053,2.81721334293648,212.47478000000157
6.58,0.4810719341863199,0.2927176067566302,9.8,0.040510263993085605,0.004821139284471686,0.015,5.4755583545432165,2.82891209360036,213.1206000000016
6.59,0.4811830319417836,0.2929319571213022,9.8,0.040536631828150774,0.0048263155566197835,0.015,5.497296553440573,2.840640137459952,213.76740000000157
6.6000000000000005,0.4812934900456454,0.2931458792136599,9.8,0.040562964945845714,0.004831486655083008,0.015,5.519082881686935,2.852397495907465,214.4151800000016
6.61,0.481403312035166,0.293359373889392,9.8,0.04058926343747189,0.004836652585032456,0.015,5.5409173502645,2.864184190292367,215.0639400000016
6.62,0.48151250142975033,0.2935724420024774,9.8,0.0406155273939711,0.004841813351634059,0.015,5.562799970092209,2.87600024192147,215.71368000000163
6.63,0.4816210617310175,0.2937850844051889,9.8,0.04064175690592731,0.004846968960048583,0.015,5.584730752026091,2.887845672059013,216.36440000000164
6.640000000000001,0.4817289964228708,0.2939973019480965,9.8,0.04066795206356859,0.00485211941543164,0.015,5.606709706859614,2.8997205019267507,217.01610000000164
6.65,0.4818363089715675,0.2942090954800704,9.8,0.04069411295676889,0.004857264722933681,0.015,5.628736845324035,2.9116247527040366,217.66878000000165
6.66,0.4819430028257886,0.2944204658482853,9.8,0.04072023967505,0.0048624048877000175,0.015,5.650812178088739,2.923558445527908,218.32244000000168
6.67,0.4820490814167087,0.2946314138982228,9.8,0.040746332307583295,0.0048675399148708125,0.015,5.672935715761583,2.935521601493168,218.97708000000168
6.68,0.4821545481580658,0.29484194047367535,9.8,0.04077239094319162,0.004872669809581095,0.015,5.695107468889245,2.947514241652476,219.63270000000168
6.69,0.4822594064462308,0.2950520464167496,9.8,0.04079841567035105,0.00487779457696076,0.015,5.71732744795755,2.9595363870164255,220.28930000000167
6.7,0.48236365966027733,0.29526173256786964,9.8,0.040824406577192766,0.004882914222134576,0.015,5.739595663391822,2.971588058553632,220.9468800000017
6.71,0.48246731116205155,0.29547099976578023,9.8,0.04085036375150477,0.0048880287502221864,0.015,5.76191212555721,2.983669277190815,221.6054400000017
6.72,0.48257036429624134,0.29567984884755055,9.8,0.04087628728073369,0.004893138166338121,0.015,5.784276844759027,2.995780063812883,222.2649800000017
6.73,0.4826728223904461,0.29588828064857714,9.8,0.04090217725198661,0.004898242475591797,0.015,5.806689831243084,3.0079204392630152,222.9255000000017
6.74,0.4827746887552462,0.2960962960025876,9.8,0.04092803375203272,0.004903341683087524,0.015,5.829151095196017,3.020090424342748,223.58700000000172
6.75,0.4828759666842723,0.29630389574164345,9.8,0.04095385686730511,0.004908435793924509,0.015,5.851660646745617,3.032290039812055,224.2494800000017
6.76,0.4829766594542746,0.296511080696144,9.8,0.04097964668390255,0.004913524813196864,0.015,5.874218495961162,3.044519306389432,224.91294000000173
6.7700000000000005,0.4830767703251925,0.2967178516948294,9.8,0.04100540328759112,0.004918608745993607,0.015,5.8968246528537405,3.056778244751978,225.57738000000174
6.78,0.4831763025402232,0.29692420956478377,9.8,0.041031126763806006,0.004923687597398673,0.015,5.919479127376572,3.06906687553548,226.24280000000175
6.79,0.4832752593258915,0.29713015513143903,9.8,0.04105681719765314,0.004928761372490914,0.015,5.942181929425337,3.081385219334496,226.90920000000173
6.8,0.4833736438921184,0.29733568921857767,9.8,0.04108247467391093,0.004933830076344105,0.015,5.964933068838492,3.093733296702433,227.57658000000174
6.8100000000000005,0.4834714594322902,0.29754081264833626,9.8,0.0411080992770319,0.0049388937140269484,0.015,5.9877325553975895,3.1061111281516354,228.24494000000175
6.82,0.48356870912332744,0.29774552624120887,9.8,0.0411336910911444,0.004943952290603086,0.015,6.010580398827599,3.118518734153462,228.91428000000175
6.83,0.48366539612575365,0.29794983081605014,9.8,0.04115925020005424,0.004949005811131092,0.015,6.033476608797221,3.13095613513837,229.58460000000173
6.84,0.48376152358376423,0.2981537271900785,9.8,0.04118477668724633,0.0049540542806644884,0.015,6.056421194919201,3.143423351495997,230.25590000000176
6.8500000000000005,0.4838570946252948,0.2983572161788799,9.8,0.041210270635886344,0.004959097704251745,0.015,6.079414166750644,3.1559204035752417,230.92818000000173
6.86,0.48395211236209,0.2985602985964105,9.8,0.041235732128822304,0.004964136086936286,0.015,6.102455533793324,3.1684473116843463,231.60144000000176
6.87,0.4840465798897718,0.29876297525500023,9.8,0.04126116124858624,0.004969169433756494,0.015,6.125545305493992,3.1810040960909767,232.27568000000176
6.88,0.48414050028790784,0.2989652469653559,9.8,0.04128655807739576,0.0049741977497457165,0.015,6.148683491244689,3.1935907770223033,232.95090000000175
6.890000000000001,0.48423387662007983,0.2991671145365648,9.8,0.04131192269715566,0.00497922103993227,0.015,6.171870100383049,3.2062073746650834,233.62710000000178
6.9,0.48432671193395144,0.2993685787760974,9.8,0.04133725518945952,0.004984239309339445,0.015,6.1951051421926016,3.218853909165741,234.3042800000018
6.91,0.4844190092613366,0.29956964048981094,9.8,0.04136255563559125,0.004989252562985511,0.015,6.2183886259030805,3.2315304006304486,234.98244000000182
6.92,0.48451077161826706,0.29977030048195247,9.8,0.041387824116526695,0.004994260805883724,0.015,6.241720560690721,3.2442368691252033,235.6615800000018
6.93,0.48460200200506065,0.2999705595551624,9.8,0.041413060712935136,0.004999264043042324,0.015,6.265100955678563,3.2569733346759144,236.34170000000185
6.94,0.48469270340638876,0.3001704185104771,9.8,0.041438265505180885,0.005004262279464551,0.015,6.288529819936745,3.269739817268476,237.02280000000184
6.95,0.48478287879134374,0.30036987814733274,9.8,0.041463438573324816,0.005009255520148641,0.015,6.312007162482805,3.282536336848852,237.70488000000188
6.96,0.4848725311135066,0.3005689392635682,9.8,0.04148857999712584,0.005014243770087835,0.015,6.335532992281977,3.2953629133231543,238.3879400000019
6.97,0.4849616633110144,0.300767602655428,9.8,0.04151368985604248,0.005019227034270384,0.015,6.359107318247481,3.3082195665577228,239.0719800000019
6.98,0.4850502783066273,0.30096586911756623,9.8,0.04153876822923435,0.005024205317679552,0.015,6.382730149240814,3.3211063163792027,239.7570000000019
6.99,0.48513837900779555,0.30116373944304886,9.8,0.041563815195563666,0.005029178625293624,0.015,6.406401494072049,3.334023182574627,240.44300000000192
7.0,0.485225968306727,0.30136121442335745,9.8,0.04158883083359671,0.005034146962085906,0.015,6.430121361500113,3.3469701848914934,241.12998000000192
7.01,0.4853130490804531,0.3015582948483922,9.8,0.04161381522160536,0.005039110333024736,0.015,6.4538897602330865,3.3599473430378453,241.81794000000195
7.0200000000000005,0.48539962419089633,0.3017549815064751,9.8,0.04163876843756846,0.005044068743073487,0.015,6.477706698928479,3.3729546766823475,242.50688000000196
7.03,0.48548569648493656,0.3019512751843531,9.8,0.041663690559173405,0.005049022197190566,0.015,6.50157218619352,3.3859922054543676,243.19680000000199
7.04,0.4855712687944772,0.30214717666720103,9.8,0.041688581663817496,0.005053970700329431,0.015,6.5254862305854395,3.399059948944055,243.88770000000198
7.05,0.4856563439365119,0.3023426867386252,9.8,0.04171344182860945,0.005058914257438584,0.015,6.5494488406117535,3.4121579267024162,244.57958000000198
7.0600000000000005,0.48574092471319047,0.3025378061806661,9.8,0.04173827113037074,0.005063852873461583,0.015,6.573460024730539,3.4252861582413954,245.272440000002
7.07,0.4858250139118849,0.30273253577380177,9.8,0.04176306964563715,0.005068786553337043,0.015,6.597519791350716,3.4384446630339522,245.966280000002
7.08,0.4859086143052553,0.3029268762969508,9.8,0.04178783745066008,0.005073715301998646,0.015,6.621628148832323,3.4516334605141386,246.66110000000202
7.09,0.48599172865131574,0.3031208285274757,9.8,0.04181257462140801,0.005078639124375141,0.015,6.6457851054867945,3.4648525700771775,247.35690000000204
7.1000000000000005,0.4860743596934996,0.3033143932411855,9.8,0.04183728123356786,0.005083558025390349,0.015,6.669990669577236,3.4781020110795406,248.05368000000203
7.11,0.48615651016072514,0.3035075712123393,9.8,0.04186195736254643,0.0050884720099631745,0.015,6.694244849318693,3.491381802839025,248.75144000000205
7.12,0.4862381827674608,0.3037003632136493,9.8,0.04188660308347173,0.0050933810830076,0.015,6.718547652878428,3.5046919646348305,249.45018000000204
7.13,0.48631938021379006,0.30389277001628373,9.8,0.04191121847119438,0.0050982852494326995,0.015,6.742899088376183,3.518032515707638,250.14990000000205
7.140000000000001,0.48640010518547694,0.3040847923898702,9.8,0.04193580360028898,0.005103184514142638,0.015,6.7672991638844575,3.531403475259684,250.85060000000206
7.15,0.48648036035403036,0.3042764311024982,9.8,0.04196035854505543,0.005108078882036685,0.015,6.791747887428768,3.544804862454841,251.55228000000207
7.16,0.48656014837676903,0.30446768692072307,9.8,0.04198488337952031,0.0051129683580092055,0.015,6.816245266987916,3.5582366964186893,252.25494000000208
7.17,0.4866394718968857,0.3046585606095682,9.8,0.042009378177438224,0.005117852946949677,0.015,6.840791310494254,3.571698996238599,252.9585800000021
7.18,0.48671833354351207,0.3048490529325287,9.8,0.04203384301229312,0.005122732653742688,0.015,6.865386025833945,3.5851917809638025,253.66320000000206
7.19,0.4867967359317822,0.305039164651574,9.8,0.04205827795729957,0.005127607483267948,0.015,6.890029420847229,3.5987150696054706,254.3688000000021
7.2,0.4868746816628972,0.30522889652715135,9.8,0.04208268308540415,0.005132477440400284,0.015,6.914721503328681,3.6122688811367913,255.07538000000207
7.21,0.4869521733241887,0.3054182493181884,9.8,0.04210705846928674,0.005137342530009655,0.015,6.939462281027464,3.625853234493044,255.7829400000021
7.22,0.4870292134891828,0.3056072237820966,9.8,0.04213140418136176,0.005142202756961149,0.015,6.964251761647597,3.6394681485716744,256.49148000000207
7.23,0.4871058047176633,0.3057958206747741,9.8,0.04215572029377957,0.005147058126114998,0.015,6.989089952848201,3.653113642232373,257.2010000000021
7.24,0.48718194955573535,0.3059840407506087,9.8,0.04218000687842761,0.005151908642326568,0.015,7.01397686224376,3.6667897342971463,257.9115000000021
7.25,0.48725765053588843,0.306171884762481,9.8,0.04220426400693179,0.0051567543104463764,0.015,7.038912497404373,3.680496443550396,258.6229800000021
7.26,0.4873329101770595,0.3063593534617671,9.8,0.04222849175065774,0.00516159513532009,0.015,7.0638968658560035,3.694233788738992,259.3354400000021
7.2700000000000005,0.48740773098469575,0.3065464475983424,9.8,0.042252690180711996,0.0051664311217885376,0.015,7.088929975080732,3.7080017885723477,260.0488800000021
7.28,0.4874821154508175,0.30673316792058336,9.8,0.04227685936794338,0.0051712622746877025,0.015,7.114011832517007,3.7218004617224953,260.7633000000021
7.29,0.4875560660540803,0.30691951517537164,9.8,0.042300999382944064,0.00517608859884874,0.015,7.139142445559887,3.735629826824161,261.4787000000021
7.3,0.4876295852598376,0.3071054901080965,9.8,0.04232511029605105,0.005180910099097975,0.015,7.164321821561294,3.7494899024748367,262.1950800000021
7.3100000000000005,0.48770267552020274,0.307291093462658,9.8,0.04234919217734714,0.0051857267802569084,0.015,7.189549967830251,3.763380707234859,262.91244000000216
7.32,0.4877753392741111,0.3074763259814697,9.8,0.04237324509666235,0.00519053864714222,0.015,7.214826891633136,3.7773022596274792,263.6307800000022
7.33,0.4878475789473815,0.30766118840546197,9.8,0.042397269123575027,0.005195345704565778,0.015,7.240152600193916,3.79125457813894,264.35010000000216
7.34,0.48791939695277836,0.30784568147408464,9.8,0.04242126432741311,0.00520014795733464,0.015,7.265527100694391,3.8052376812185487,265.0704000000022
7.3500000000000005,0.48799079569007264,0.3080298059253105,9.8,0.04244523077725528,0.00520494541025106,0.015,7.2909504002744345,3.8192515872787496,265.7916800000022
7.36,0.48806177754610336,0.30821356249563736,9.8,0.04246916854193221,0.00520973806811249,0.015,7.316422506032234,3.8332963146952,266.5139400000022
7.37,0.4881323448948387,0.3083969519200918,9.8,0.042493077690027685,0.005214525935711589,0.015,7.341943425024522,3.8473718818068425,267.23718000000224
7.38,0.4882025000974367,0.3085799749322318,9.8,0.04251695828987983,0.005219309017836225,0.015,7.36751316426682,3.8614783069159784,267.96140000000224
7.390000000000001,0.48827224550230613,0.3087626322641497,9.8,0.0425408104095823,0.005224087319269479,0.015,7.3931317307336695,3.8756156082883404,268.6866000000023
7.4,0.4883415834451669,0.30894492464647494,9.8,0.042564634116985356,0.005228860844789657,0.015,7.418799131358862,3.8897838041531676,269.4127800000023
7.41,0.48841051624911047,0.3091268528083774,9.8,0.04258842947969713,0.005233629599170279,0.015,7.44451537303568,3.903982912703275,270.1399400000023
